АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
391;2902515;2902515;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902516;2902517;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902518;2902518;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902519;2902523;5;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902524;2902527;4;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902528;2902528;1;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902529;2902529;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902530;2902531;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902532;2902533;2;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902534;2902534;1;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902535;2902535;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902536;2902537;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902538;2902538;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902539;2902540;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902541;2902541;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902542;2902544;3;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902545;2902547;3;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902548;2902549;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902550;2902550;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902551;2902553;3;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902554;2902555;2;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902556;2902556;1;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902557;2902557;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902558;2902563;6;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902564;2902564;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902565;2902568;4;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902569;2902570;2;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902571;2902572;2;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902573;2902573;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902574;2902576;3;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902577;2902577;1;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902578;2902578;1;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902579;2902581;3;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
391;2902582;2902582;1;ООО "ТК ТЕЛЕЗОН" (ИНН 2460087999);г. Красноярск|Красноярский край;г. Красноярск|г.о. город Красноярск|Красноярский край;2460087999
391;2902583;2902585;3;ООО "ТЕЛЕЗОН-СЕТИ";г. Красноярск|Красноярский край;г.о. город Красноярск|Красноярский край;2463115115
